25	58	87	25	58	87
65	34	25	65	34	25
29	52	81	29	52	81
12	14	13	12	14	13
16	17	15	16	17	15
47	120	142	47	120	142
14	15	13	14	15	13
162	133	105	162	133	105
24	56	88	24	56	88
94	52	36	94	52	36
57	105	117	57	105	117
15	16	13	15	16	13
14	15	12	14	15	12
38	96	120	38	96	120
157	154	114	157	154	114
79	105	101	79	105	101
11	14	11	11	14	11
18	19	15	18	19	15
21	30	44	21	30	44
25	32	31	25	32	31
31	72	106	31	72	106
17	19	18	17	19	18
13	15	13	13	15	13
12	14	12	12	14	12
107	56	44	107	56	44
20	38	58	20	38	58
220	236	138	220	236	138
71	101	92	71	101	92
29	59	77	29	59	77
25	46	74	25	46	74
33	97	120	33	97	120
115	69	60	115	69	60
61	37	29	61	37	29
43	23	16	43	23	16
13	16	13	13	16	13
15	16	15	15	16	15
27	69	135	27	69	135
98	40	30	98	40	30
185	207	181	185	207	181
31	69	89	31	69	89
15	17	15	15	17	15
175	167	131	175	167	131
16	19	18	16	19	18
24	52	77	24	52	77
14	16	12	14	16	12
29	49	64	29	49	64
24	55	78	24	55	78
31	77	106	31	77	106
29	70	101	29	70	101
22	24	34	22	24	34
70	29	20	70	29	20
14	14	14	14	14	14
15	17	14	15	17	14
32	74	100	32	74	100
27	46	75	27	46	75
15	18	15	15	18	15
27	65	96	27	65	96
216	237	208	216	237	208
12	14	13	12	14	13
29	75	106	29	75	106
87	38	30	87	38	30
63	26	22	63	26	22
15	17	14	15	17	14
93	43	40	93	43	40
13	16	14	13	16	14
13	16	14	13	16	14
95	49	39	95	49	39
13	13	12	13	13	12
82	46	35	82	46	35
23	35	55	23	35	55
14	16	15	14	16	15
13	15	13	13	15	13
40	109	138	40	109	138
32	80	109	32	80	109
109	48	36	109	48	36
166	144	113	166	144	113
88	45	34	88	45	34
147	112	81	147	112	81
19	27	29	19	27	29
67	75	67	67	75	67
21	21	15	21	21	15
30	69	98	30	69	98
34	92	117	34	92	117
51	123	149	51	123	149
29	76	104	29	76	104
92	51	39	92	51	39
27	61	88	27	61	88
46	19	17	46	19	17
186	175	125	186	175	125
86	49	37	86	49	37
27	46	70	27	46	70
65	94	87	65	94	87
33	88	118	33	88	118
61	40	28	61	40	28
84	40	32	84	40	32
39	100	130	39	100	130
41	108	139	41	108	139
79	32	25	79	32	25
27	64	91	27	64	91
11	14	10	11	14	10
13	16	12	13	16	12
216	236	138	216	236	138
28	77	108	28	77	108
17	19	15	17	19	15
25	53	78	25	53	78
87	29	24	87	29	24
26	56	76	26	56	76
22	25	35	22	25	35
147	112	96	147	112	96
92	59	41	92	59	41
16	18	20	16	18	20
156	128	90	156	128	90
50	30	23	50	30	23
15	19	18	15	19	18
113	61	48	113	61	48
90	45	36	90	45	36
76	41	32	76	41	32
87	46	37	87	46	37
215	175	135	215	175	135
15	13	12	15	13	12
23	26	36	23	26	36
114	57	44	114	57	44
32	16	17	32	16	17
111	125	108	111	125	108
104	125	114	104	125	114
40	107	137	40	107	137
31	76	105	31	76	105
28	72	105	28	72	105
25	39	50	25	39	50
29	59	84	29	59	84
133	127	91	133	127	91
13	18	14	13	18	14
28	56	80	28	56	80
49	101	114	49	101	114
192	167	121	192	167	121
62	37	27	62	37	27
107	55	43	107	55	43
11	13	11	11	13	11
33	81	108	33	81	108
12	15	12	12	15	12
72	32	27	72	32	27
132	113	87	132	113	87
27	37	55	27	37	55
15	16	14	15	16	14
20	21	16	20	21	16
37	19	15	37	19	15
68	34	27	68	34	27
14	14	12	14	14	12
35	96	129	35	96	129
219	235	135	219	235	135
24	52	83	24	52	83
16	20	18	16	20	18
104	120	108	104	120	108
26	53	78	26	53	78
47	119	136	47	119	136
43	114	145	43	114	145
22	29	43	22	29	43
110	57	44	110	57	44
12	15	12	12	15	12
130	80	59	130	80	59
42	112	134	42	112	134
82	40	30	82	40	30
35	75	106	35	75	106
20	25	40	20	25	40
34	71	99	34	71	99
29	69	95	29	69	95
22	32	49	22	32	49
25	37	51	25	37	51
59	38	29	59	38	29
96	53	38	96	53	38
137	116	93	137	116	93
148	119	92	148	119	92
0	0	0	0	0	0
138	96	66	138	96	66
39	98	130	39	98	130
143	105	88	143	105	88
184	149	105	184	149	105
94	52	39	94	52	39
21	29	44	21	29	44
44	129	152	44	129	152
14	17	17	14	17	17
89	48	34	89	48	34
76	40	37	76	40	37
40	26	17	40	26	17
23	24	24	23	24	24
27	45	66	27	45	66
5	15	5	5	15	5
173	134	100	173	134	100
15	16	15	15	16	15
23	37	59	23	37	59
33	85	121	33	85	121
53	140	166	53	140	166
149	109	86	149	109	86
12	15	10	12	15	10
30	73	106	30	73	106
21	23	37	21	23	37
33	87	116	33	87	116
14	14	14	14	14	14
14	16	13	14	16	13
19	20	27	19	20	27
15	17	16	15	17	16
170	161	120	170	161	120
215	233	136	215	233	136
41	23	17	41	23	17
91	51	41	91	51	41
82	36	37	82	36	37
21	23	33	21	23	33
168	145	107	168	145	107
16	18	17	16	18	17
14	17	14	14	17	14
93	43	33	93	43	33
23	33	49	23	33	49
35	89	113	35	89	113
32	79	107	32	79	107
34	80	114	34	80	114
84	40	32	84	40	32
13	17	15	13	17	15
80	52	44	80	52	44
15	18	16	15	18	16
91	53	39	91	53	39
24	41	65	24	41	65
28	70	99	28	70	99
107	77	53	107	77	53
58	31	25	58	31	25
169	136	96	169	136	96
31	58	65	31	58	65
241	241	241	241	241	241
168	160	114	168	160	114
64	33	27	64	33	27
34	57	73	34	57	73
98	59	49	98	59	49
28	44	72	28	44	72
28	42	70	28	42	70
18	16	19	18	16	19
119	130	110	119	130	110
102	49	35	102	49	35
25	68	101	25	68	101
80	100	92	80	100	92
14	15	14	14	15	14
28	66	92	28	66	92
78	31	25	78	31	25
31	70	101	31	70	101
161	133	86	161	133	86
15	18	18	15	18	18
42	108	136	42	108	136
27	39	58	27	39	58
46	20	15	46	20	15
152	131	92	152	131	92
40	56	41	40	56	41
23	45	69	23	45	69
31	72	99	31	72	99
88	98	93	88	98	93
66	38	28	66	38	28
28	64	85	28	64	85
27	62	88	27	62	88
13	16	14	13	16	14
24	52	78	24	52	78
156	134	106	156	134	106
26	51	75	26	51	75
37	112	142	37	112	142
30	70	92	30	70	92
24	29	49	24	29	49
72	45	37	72	45	37
136	109	82	136	109	82
95	53	41	95	53	41
44	30	29	44	30	29
47	18	16	47	18	16
32	65	93	32	65	93
12	16	14	12	16	14
131	153	138	131	153	138
26	40	67	26	40	67
12	14	12	12	14	12
153	120	84	153	120	84
50	120	140	50	120	140
29	74	99	29	74	99
14	16	16	14	16	16
14	15	14	14	15	14
20	25	21	20	25	21
157	109	90	157	109	90
21	29	49	21	29	49
32	89	121	32	89	121
68	36	31	68	36	31
22	43	67	22	43	67
36	70	92	36	70	92
190	159	115	190	159	115
133	116	85	133	116	85
20	22	33	20	22	33
15	17	15	15	17	15
115	127	108	115	127	108
87	51	40	87	51	40
28	58	84	28	58	84
74	33	24	74	33	24
42	109	138	42	109	138
220	209	158	220	209	158
78	37	31	78	37	31
25	29	46	25	29	46
29	67	88	29	67	88
33	57	48	33	57	48
14	18	16	14	18	16
46	95	119	46	95	119
78	36	28	78	36	28
181	141	115	181	141	115
23	50	73	23	50	73
143	111	78	143	111	78
52	25	18	52	25	18
23	24	30	23	24	30
15	18	15	15	18	15
13	14	13	13	14	13
29	73	107	29	73	107
11	13	11	11	13	11
15	18	15	15	18	15
141	122	95	141	122	95
24	44	68	24	44	68
222	187	137	222	187	137
87	60	44	87	60	44
15	16	13	15	16	13
27	51	76	27	51	76
62	30	24	62	30	24
26	27	25	26	27	25
133	103	86	133	103	86
18	27	21	18	27	21
92	54	47	92	54	47
11	15	12	11	15	12
13	15	13	13	15	13
133	69	51	133	69	51
115	126	106	115	126	106
137	110	83	137	110	83
155	124	91	155	124	91
71	38	30	71	38	30
14	16	13	14	16	13
53	63	70	53	63	70
27	61	98	27	61	98
29	76	111	29	76	111
78	41	31	78	41	31
22	27	40	22	27	40
58	74	73	58	74	73
15	18	17	15	18	17
32	97	127	32	97	127
19	22	33	19	22	33
25	34	53	25	34	53
29	53	69	29	53	69
83	51	37	83	51	37
22	30	47	22	30	47
109	94	75	109	94	75
15	17	15	15	17	15
29	67	91	29	67	91
15	15	14	15	15	14
29	75	106	29	75	106
25	56	75	25	56	75
141	117	86	141	117	86
103	56	49	103	56	49
14	14	14	14	14	14
20	22	32	20	22	32
14	17	14	14	17	14
162	153	129	162	153	129
13	14	11	13	14	11
142	113	75	142	113	75
15	16	15	15	16	15
25	58	88	25	58	88
96	41	32	96	41	32
49	21	17	49	21	17
34	51	78	34	51	78
61	120	145	61	120	145
13	16	14	13	16	14
12	14	11	12	14	11
27	50	72	27	50	72
20	21	35	20	21	35
38	80	97	38	80	97
89	37	28	89	37	28
48	114	140	48	114	140
99	61	48	99	61	48
14	15	16	14	15	16
149	132	93	149	132	93
116	53	38	116	53	38
118	130	110	118	130	110
80	38	30	80	38	30
26	37	57	26	37	57
30	63	88	30	63	88
80	43	32	80	43	32
27	56	79	27	56	79
105	52	42	105	52	42
26	58	85	26	58	85
27	58	84	27	58	84
14	16	16	14	16	16
188	172	131	188	172	131
67	95	95	67	95	95
27	63	95	27	63	95
92	36	28	92	36	28
12	15	14	12	15	14
96	47	36	96	47	36
23	29	42	23	29	42
15	16	15	15	16	15
14	15	12	14	15	12
22	28	49	22	28	49
80	33	27	80	33	27
15	17	14	15	17	14
86	32	27	86	32	27
81	42	33	81	42	33
27	47	68	27	47	68
16	17	15	16	17	15
58	32	25	58	32	25
174	168	132	174	168	132
33	84	113	33	84	113
209	189	138	209	189	138
33	67	84	33	67	84
24	39	57	24	39	57
31	67	95	31	67	95
13	15	13	13	15	13
16	17	16	16	17	16
15	16	15	15	16	15
12	14	11	12	14	11
19	20	19	19	20	19
210	227	129	210	227	129
35	53	83	35	53	83
98	44	36	98	44	36
13	15	14	13	15	14
45	111	141	45	111	141
173	133	104	173	133	104
33	45	47	33	45	47
21	44	72	21	44	72
33	70	82	33	70	82
27	44	57	27	44	57
58	29	22	58	29	22
57	65	58	57	65	58
20	21	18	20	21	18
37	105	134	37	105	134
69	35	24	69	35	24
127	114	88	127	114	88
15	17	13	15	17	13
26	64	87	26	64	87
228	239	217	228	239	217
160	116	79	160	116	79
14	16	15	14	16	15
99	58	40	99	58	40
126	87	61	126	87	61
34	73	98	34	73	98
35	92	118	35	92	118
13	15	13	13	15	13
159	133	109	159	133	109
80	30	27	80	30	27
38	80	96	38	80	96
143	111	89	143	111	89
26	38	51	26	38	51
73	38	34	73	38	34
32	75	107	32	75	107
80	33	28	80	33	28
151	122	97	151	122	97
22	30	43	22	30	43
61	30	23	61	30	23
56	132	150	56	132	150
213	234	138	213	234	138
111	92	72	111	92	72
138	81	58	138	81	58
14	14	13	14	14	13
13	14	11	13	14	11
14	16	15	14	16	15
17	31	52	17	31	52
117	71	68	117	71	68
12	13	12	12	13	12
43	77	92	43	77	92
200	167	127	200	167	127
70	36	29	70	36	29
224	197	140	224	197	140
161	112	80	161	112	80
121	94	56	121	94	56
114	138	127	114	138	127
12	14	12	12	14	12
31	77	107	31	77	107
111	65	43	111	65	43
0	0	0	0	0	0
29	75	104	29	75	104
25	37	50	25	37	50
27	66	92	27	66	92
32	85	118	32	85	118
24	30	44	24	30	44
23	31	52	23	31	52
23	28	41	23	28	41
105	45	35	105	45	35
34	63	87	34	63	87
103	49	39	103	49	39
16	14	12	16	14	12
18	27	40	18	27	40
16	17	15	16	17	15
40	105	134	40	105	134
25	58	80	25	58	80
148	104	75	148	104	75
18	32	53	18	32	53
24	33	50	24	33	50
0	0	0	0	0	0
96	41	34	96	41	34
121	76	43	121	76	43
132	108	83	132	108	83
29	35	34	29	35	34
16	17	16	16	17	16
14	18	19	14	18	19
67	35	27	67	35	27
14	16	16	14	16	16
130	98	87	130	98	87
26	59	94	26	59	94
105	69	50	105	69	50
27	61	87	27	61	87
12	16	14	12	16	14
30	66	97	30	66	97
36	40	35	36	40	35
65	30	24	65	30	24
35	96	121	35	96	121
131	100	79	131	100	79
112	122	105	112	122	105
76	40	35	76	40	35
171	164	130	171	164	130
23	40	60	23	40	60
41	115	138	41	115	138
15	18	20	15	18	20
30	67	95	30	67	95
77	59	43	77	59	43
92	38	30	92	38	30
14	15	14	14	15	14
88	49	36	88	49	36
21	23	36	21	23	36
29	58	88	29	58	88
34	98	129	34	98	129
32	86	112	32	86	112
174	130	93	174	130	93
77	35	30	77	35	30
24	46	71	24	46	71
27	57	85	27	57	85
82	41	34	82	41	34
34	92	117	34	92	117
25	62	95	25	62	95
25	36	59	25	36	59
81	38	30	81	38	30
75	42	32	75	42	32
13	16	13	13	16	13
124	94	74	124	94	74
28	64	91	28	64	91
14	16	15	14	16	15
87	49	43	87	49	43
48	82	99	48	82	99
56	35	27	56	35	27
86	39	34	86	39	34
87	37	31	87	37	31
23	43	66	23	43	66
29	69	94	29	69	94
42	47	42	42	47	42
25	42	62	25	42	62
110	81	59	110	81	59
16	19	16	16	19	16
36	81	112	36	81	112
20	17	14	20	17	14
64	31	25	64	31	25
50	28	22	50	28	22
112	55	38	112	55	38
86	50	38	86	50	38
27	66	98	27	66	98
31	63	88	31	63	88
20	21	34	20	21	34
87	51	41	87	51	41
27	57	83	27	57	83
29	74	106	29	74	106
88	46	35	88	46	35
47	119	142	47	119	142
15	17	15	15	17	15
26	65	100	26	65	100
15	18	15	15	18	15
16	13	12	16	13	12
158	116	78	158	116	78
81	43	32	81	43	32
161	148	93	161	148	93
124	73	55	124	73	55
216	236	207	216	236	207
20	26	36	20	26	36
34	83	111	34	83	111
29	69	100	29	69	100
14	15	14	14	15	14
22	24	36	22	24	36
13	15	13	13	15	13
13	17	14	13	17	14
25	49	74	25	49	74
123	70	56	123	70	56
98	51	37	98	51	37
119	94	70	119	94	70
91	47	34	91	47	34
31	58	82	31	58	82
80	38	30	80	38	30
48	120	148	48	120	148
15	17	13	15	17	13
15	15	14	15	15	14
27	32	30	27	32	30
24	35	53	24	35	53
35	109	128	35	109	128
12	16	12	12	16	12
12	15	13	12	15	13
14	17	14	14	17	14
91	48	41	91	48	41
30	68	100	30	68	100
17	20	17	17	20	17
42	79	106	42	79	106
21	37	60	21	37	60
168	148	99	168	148	99
29	80	111	29	80	111
27	61	87	27	61	87
29	66	90	29	66	90
159	115	80	159	115	80
118	130	109	118	130	109
46	27	22	46	27	22
99	48	37	99	48	37
26	52	79	26	52	79
167	131	101	167	131	101
101	117	102	101	117	102
40	104	133	40	104	133
93	43	37	93	43	37
14	16	14	14	16	14
37	97	129	37	97	129
15	19	16	15	19	16
95	88	63	95	88	63
27	69	99	27	69	99
15	13	12	15	13	12
0	0	0	0	0	0
14	15	15	14	15	15
29	60	83	29	60	83
149	125	93	149	125	93
14	17	15	14	17	15
83	42	31	83	42	31
192	157	120	192	157	120
30	66	95	30	66	95
18	19	16	18	19	16
32	78	106	32	78	106
22	25	39	22	25	39
226	191	137	226	191	137
89	44	35	89	44	35
34	86	111	34	86	111
17	18	19	17	18	19
13	16	16	13	16	16
32	63	72	32	63	72
13	13	13	13	13	13
62	39	29	62	39	29
12	17	13	12	17	13
15	17	17	15	17	17
53	126	147	53	126	147
15	15	13	15	15	13
28	44	68	28	44	68
23	25	23	23	25	23
112	126	107	112	126	107
25	40	61	25	40	61
13	13	13	13	13	13
13	16	14	13	16	14
105	117	102	105	117	102
164	162	137	164	162	137
78	102	98	78	102	98
31	76	103	31	76	103
14	17	14	14	17	14
24	26	24	24	26	24
29	65	94	29	65	94
102	68	47	102	68	47
27	57	87	27	57	87
164	136	96	164	136	96
16	17	16	16	17	16
178	171	126	178	171	126
49	126	147	49	126	147
67	75	66	67	75	66
28	61	91	28	61	91
24	27	25	24	27	25
12	14	15	12	14	15
179	144	102	179	144	102
25	48	71	25	48	71
17	21	19	17	21	19
159	105	83	159	105	83
75	35	26	75	35	26
15	16	15	15	16	15
12	14	11	12	14	11
24	46	72	24	46	72
22	30	38	22	30	38
160	109	77	160	109	77
21	30	45	21	30	45
26	56	84	26	56	84
33	100	129	33	100	129
118	126	109	118	126	109
119	130	110	119	130	110
172	146	112	172	146	112
84	46	35	84	46	35
52	143	164	52	143	164
14	16	13	14	16	13
15	15	15	15	15	15
69	39	29	69	39	29
15	16	15	15	16	15
15	16	15	15	16	15
120	73	57	120	73	57
30	70	101	30	70	101
130	150	136	130	150	136
35	76	105	35	76	105
29	73	107	29	73	107
17	23	24	17	23	24
13	14	13	13	14	13
32	82	115	32	82	115
94	50	40	94	50	40
20	22	34	20	22	34
28	73	104	28	73	104
60	25	21	60	25	21
71	41	32	71	41	32
57	77	62	57	77	62
29	80	111	29	80	111
17	20	17	17	20	17
76	40	31	76	40	31
15	16	13	15	16	13
28	83	109	28	83	109
189	165	121	189	165	121
15	18	15	15	18	15
160	156	129	160	156	129
25	47	67	25	47	67
97	52	41	97	52	41
15	14	13	15	14	13
24	48	75	24	48	75
68	95	92	68	95	92
77	42	33	77	42	33
75	35	27	75	35	27
74	32	28	74	32	28
35	89	124	35	89	124
80	107	98	80	107	98
21	26	45	21	26	45
29	44	72	29	44	72
16	17	16	16	17	16
21	23	32	21	23	32
15	16	12	15	16	12
236	240	235	236	240	235
20	25	43	20	25	43
144	91	65	144	91	65
22	27	11	22	27	11
29	65	95	29	65	95
28	29	27	28	29	27
169	158	109	169	158	109
35	88	117	35	88	117
26	58	85	26	58	85
169	140	106	169	140	106
26	51	76	26	51	76
31	69	90	31	69	90
26	44	70	26	44	70
15	15	14	15	15	14
30	76	102	30	76	102
105	117	104	105	117	104
25	59	87	25	59	87
62	31	24	62	31	24
25	63	95	25	63	95
30	73	102	30	73	102
25	52	79	25	52	79
25	40	60	25	40	60
28	29	28	28	29	28
23	42	67	23	42	67
25	61	96	25	61	96
11	13	10	11	13	10
178	151	111	178	151	111
43	98	125	43	98	125
218	235	135	218	235	135
12	15	13	12	15	13
227	204	149	227	204	149
27	78	101	27	78	101
32	71	101	32	71	101
56	97	113	56	97	113
0	0	0	0	0	0
21	28	40	21	28	40
29	84	113	29	84	113
30	58	83	30	58	83
74	35	23	74	35	23
25	28	26	25	28	26
16	19	17	16	19	17
167	121	88	167	121	88
13	16	15	13	16	15
28	76	106	28	76	106
14	16	14	14	16	14
182	164	119	182	164	119
13	17	14	13	17	14
91	46	38	91	46	38
153	116	99	153	116	99
24	34	60	24	34	60
174	158	114	174	158	114
40	70	89	40	70	89
24	37	62	24	37	62
13	16	14	13	16	14
27	62	89	27	62	89
156	115	88	156	115	88
13	16	12	13	16	12
22	28	43	22	28	43
14	16	14	14	16	14
22	26	41	22	26	41
14	14	12	14	14	12
13	15	14	13	15	14
15	16	13	15	16	13
23	45	71	23	45	71
108	55	42	108	55	42
70	39	31	70	39	31
98	51	43	98	51	43
28	27	26	28	27	26
20	22	36	20	22	36
33	57	81	33	57	81
85	44	37	85	44	37
55	28	23	55	28	23
87	110	87	87	110	87
167	184	162	167	184	162
32	80	112	32	80	112
29	56	82	29	56	82
172	144	107	172	144	107
24	25	35	24	25	35
95	54	36	95	54	36
80	52	39	80	52	39
20	28	38	20	28	38
65	142	163	65	142	163
35	68	90	35	68	90
41	66	80	41	66	80
26	47	73	26	47	73
171	129	89	171	129	89
56	30	24	56	30	24
19	20	29	19	20	29
164	120	78	164	120	78
13	14	12	13	14	12
224	240	138	224	240	138
13	13	13	13	13	13
36	87	119	36	87	119
23	21	17	23	21	17
23	42	65	23	42	65
15	18	16	15	18	16
24	43	65	24	43	65
88	45	39	88	45	39
31	76	110	31	76	110
27	64	96	27	64	96
29	67	97	29	67	97
224	240	137	224	240	137
31	37	34	31	37	34
15	17	16	15	17	16
38	100	130	38	100	130
36	40	35	36	40	35
113	89	69	113	89	69
22	43	66	22	43	66
53	28	24	53	28	24
27	65	91	27	65	91
121	146	137	121	146	137
12	15	12	12	15	12
30	75	105	30	75	105
105	55	44	105	55	44
13	14	14	13	14	14
26	36	60	26	36	60
35	80	103	35	80	103
28	70	101	28	70	101
120	133	114	120	133	114
42	114	141	42	114	141
77	121	119	77	121	119
82	32	27	82	32	27
12	15	11	12	15	11
12	14	12	12	14	12
29	79	111	29	79	111
13	16	14	13	16	14
50	124	148	50	124	148
31	9	21	31	9	21
55	20	17	55	20	17
15	16	15	15	16	15
26	40	65	26	40	65
80	41	33	80	41	33
76	38	24	76	38	24
32	99	133	32	99	133
12	14	14	12	14	14
14	15	13	14	15	13
12	13	12	12	13	12
16	18	16	16	18	16
169	148	103	169	148	103
82	47	36	82	47	36
95	52	38	95	52	38
35	103	130	35	103	130
39	100	131	39	100	131
59	31	25	59	31	25
12	12	10	12	12	10
30	72	104	30	72	104
30	80	108	30	80	108
40	102	120	40	102	120
145	128	110	145	128	110
14	15	14	14	15	14
15	18	15	15	18	15
28	65	89	28	65	89
67	45	32	67	45	32
36	96	125	36	96	125
29	68	99	29	68	99
117	81	68	117	81	68
39	100	129	39	100	129
219	237	138	219	237	138
22	24	34	22	24	34
45	119	142	45	119	142
55	143	170	55	143	170
29	67	91	29	67	91
48	56	51	48	56	51
21	23	34	21	23	34
13	13	12	13	13	12
16	20	16	16	20	16
15	17	14	15	17	14
23	25	39	23	25	39
112	55	43	112	55	43
38	70	88	38	70	88
107	42	31	107	42	31
24	48	73	24	48	73
28	69	98	28	69	98
98	107	90	98	107	90
14	15	13	14	15	13
25	40	64	25	40	64
171	156	121	171	156	121
79	38	30	79	38	30
34	97	119	34	97	119
50	56	49	50	56	49
15	18	16	15	18	16
229	240	223	229	240	223
28	63	89	28	63	89
161	124	95	161	124	95
12	14	13	12	14	13
65	31	26	65	31	26
28	69	93	28	69	93
13	14	14	13	14	14
24	30	33	24	30	33
170	141	109	170	141	109
109	63	44	109	63	44
24	49	74	24	49	74
24	44	66	24	44	66
145	123	106	145	123	106
21	38	57	21	38	57
13	15	13	13	15	13
27	67	100	27	67	100
218	235	139	218	235	139
25	47	72	25	47	72
171	155	110	171	155	110
69	35	32	69	35	32
103	61	44	103	61	44
15	18	15	15	18	15
21	27	40	21	27	40
13	16	14	13	16	14
203	228	204	203	228	204
70	41	33	70	41	33
46	112	136	46	112	136
25	53	77	25	53	77
85	38	32	85	38	32
26	39	63	26	39	63
165	113	74	165	113	74
12	15	14	12	15	14
15	16	13	15	16	13
142	104	74	142	104	74
27	61	83	27	61	83
160	135	101	160	135	101
85	47	35	85	47	35
15	16	15	15	16	15
18	24	28	18	24	28
119	131	111	119	131	111
94	46	34	94	46	34
65	31	26	65	31	26
116	127	107	116	127	107
25	54	82	25	54	82
24	46	72	24	46	72
162	134	102	162	134	102
96	49	37	96	49	37
60	34	26	60	34	26
174	172	139	174	172	139
28	73	103	28	73	103
45	122	146	45	122	146
75	28	22	75	28	22
0	0	0	0	0	0
29	79	110	29	79	110
26	55	79	26	55	79
68	32	28	68	32	28
26	57	86	26	57	86
14	16	14	14	16	14
70	39	31	70	39	31
64	36	27	64	36	27
151	114	84	151	114	84
96	46	36	96	46	36
32	80	114	32	80	114
15	11	7	15	11	7
28	71	104	28	71	104
25	43	62	25	43	62
23	33	59	23	33	59
